thisRow.t,type,imageFile,corrAns,TrialResp.keys,TrialResp.corr,participant,notes,TrialResp.rt,OutroResp.rt,OutroResp.keys,Intro_resp.rt,Intro_resp.keys,psychopyVersion,expStart,expName,date,TrialRoutine.stopped,TrialRoutine.started,TrialResp.started,TrialResp.duration,TrialLoop.thisTrialN,TrialLoop.thisRepN,TrialLoop.thisN,TrialLoop.thisIndex,TrialImage.started,OutroText.started,OutroRoutine.stopped,OutroRoutine.started,OutroResp.started,OutroResp.duration,Intro_resp.started,Intro_resp.duration,IntroText.started,IntroRoutine.stopped,IntroRoutine.started,DelayScreen.started,Delay.stopped,Delay.started,
15.636017415999959,go,stimuli/17.png,space,space,1,13,,0.5057264999995823,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,17.106385458000204,15.59437512500017,15.636017415999959,0.1654373750002378,8,0,8,6,15.636017415999959,,,,,,,,,,,,,,
17.15287033300001,go,stimuli/19.png,space,space,1,13,,0.5773048330001984,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,18.598035250000066,17.107480750000377,17.15287033300001,0.16521520800006328,9,0,9,8,17.15287033300001,,,,,,,,,,,,,,
18.64019420800014,go,stimuli/15.png,space,space,1,13,,0.4693868750000547,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,20.105367083000147,18.59918045800032,18.64019420800014,0.16784858300025007,10,0,10,4,18.64019420800014,,,,,,,,,,,,,,
20.149017083000217,nogo,stimuli/23.png,None,None,1,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,21.593722083000102,20.10645379100015,20.149017083000217,,11,0,11,11,20.149017083000217,,,,,,,,,,,,,,
21.631866790999993,go,stimuli/15.png,space,space,1,13,,0.34412320899991755,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,23.093539458000123,21.594237457999952,21.631866790999993,0.16577304099973844,0,1,12,4,21.631866790999993,,,,,,,,,,,,,,
23.134317833000296,go,stimuli/14.png,space,space,1,13,,0.38662979200034897,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,24.598562291000235,23.09446587499997,23.134317833000296,0.1946425419996558,1,1,13,3,23.134317833000296,,,,,,,,,,,,,,
24.64142604100016,go,stimuli/13.png,space,space,1,13,,0.5598331660003169,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,26.09882474999995,24.599492291000388,24.64142604100016,0.12058712499992907,2,1,14,2,24.64142604100016,,,,,,,,,,,,,,
26.14285404100019,go,stimuli/19.png,space,space,1,13,,0.78227650000008,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,27.593706874999953,26.09999345799997,26.14285404100019,0.15017200000011144,3,1,15,8,26.14285404100019,,,,,,,,,,,,,,
27.639924083000096,nogo,stimuli/22.png,None,None,1,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,29.09878337500004,27.594630708000295,27.639924083000096,,4,1,16,10,27.639924083000096,,,,,,,,,,,,,,
29.141194208000343,go,stimuli/16.png,space,space,1,13,,0.5298564579998128,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,30.598920958000235,29.099675165999997,29.141194208000343,0.08995150000009744,5,1,17,5,29.141194208000343,,,,,,,,,,,,,,
30.64259383300032,go,stimuli/17.png,space,space,1,13,,0.36379595800008246,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,32.10057291600015,30.60004466600003,30.64259383300032,0.1188754169997992,6,1,18,6,30.64259383300032,,,,,,,,,,,,,,
32.14078154100025,go,stimuli/18.png,space,space,1,13,,0.3804896249998819,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,33.59294150000005,32.101499500000045,32.14078154100025,0.1354377080001541,7,1,19,7,32.14078154100025,,,,,,,,,,,,,,
33.63156000000026,nogo,stimuli/23.png,None,space,0,13,,0.4038030000001527,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,35.092415583000275,33.59385400000019,33.63156000000026,0.12090333299966005,8,1,20,11,33.63156000000026,,,,,,,,,,,,,,
35.115424541000266,go,stimuli/11.png,space,None,0,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,36.59884095799998,35.093671000000086,35.115424541000266,,9,1,21,0,35.115424541000266,,,,,,,,,,,,,,
36.640217208000195,go,stimuli/12.png,space,None,0,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,38.09363608300009,36.59976666600005,36.640217208000195,,10,1,22,1,36.640217208000195,,,,,,,,,,,,,,
38.13588608300006,nogo,stimuli/21.png,None,space,0,13,,0.3085117079999691,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,39.599738958000216,38.09435987500001,38.13588608300006,0.16799920800031032,11,1,23,9,38.13588608300006,,,,,,,,,,,,,,
39.64117287500039,nogo,stimuli/23.png,None,space,0,13,,0.42631729200002155,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,41.09362454100028,39.60066179100022,39.64117287500039,0.18002658299974428,0,2,24,11,39.64117287500039,,,,,,,,,,,,,,
41.13513537500012,go,stimuli/14.png,space,space,1,13,,0.5946258339999986,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,42.5990420410003,41.09462154100038,41.13513537500012,0.15183370799968543,1,2,25,3,41.13513537500012,,,,,,,,,,,,,,
42.64287387500008,go,stimuli/13.png,space,space,1,13,,0.40911341600030937,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,44.099112166000396,42.600178916000004,42.64287387500008,0.19380362499987314,2,2,26,2,42.64287387500008,,,,,,,,,,,,,,
44.14005604100021,go,stimuli/18.png,space,space,1,13,,0.40969104200030415,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,45.59639166600027,44.100245500000256,44.14005604100021,0.17972583299979306,3,2,27,7,44.14005604100021,,,,,,,,,,,,,,
45.63131266600021,go,stimuli/17.png,space,space,1,13,,0.37477083299972946,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,47.106027708000056,45.597035958000106,45.63131266600021,0.18291895900028976,4,2,28,6,45.63131266600021,,,,,,,,,,,,,,
47.153540375000375,go,stimuli/15.png,space,space,1,13,,0.4427133750000394,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,48.599565541000175,47.10730708300025,47.153540375000375,0.16489987500017378,5,2,29,4,47.153540375000375,,,,,,,,,,,,,,
48.64008433300023,go,stimuli/12.png,space,space,1,13,,0.5324195829998644,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,50.093889624999974,48.600488791000316,48.64008433300023,0.149085125000056,6,2,30,1,48.64008433300023,,,,,,,,,,,,,,
50.137291541000195,nogo,stimuli/21.png,None,None,1,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,51.606868041000325,50.09478887500018,50.137291541000195,,7,2,31,9,50.137291541000195,,,,,,,,,,,,,,
51.650389625000116,go,stimuli/19.png,space,space,1,13,,0.6711960000002364,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,53.09900812500018,51.60753466599999,51.650389625000116,0.1642015839997839,8,2,32,8,51.650389625000116,,,,,,,,,,,,,,
53.14015966600027,nogo,stimuli/22.png,None,None,1,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,54.59450029100026,53.10014808300002,53.14015966600027,,9,2,33,10,53.14015966600027,,,,,,,,,,,,,,
54.638379500000156,go,stimuli/16.png,space,space,1,13,,0.3364697080000951,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,56.09458141599998,54.59535208300031,54.638379500000156,0.16519004199972187,10,2,34,5,54.638379500000156,,,,,,,,,,,,,,
56.134948625000106,go,stimuli/11.png,space,space,1,13,,0.699192542000219,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,57.599526791000244,56.09573291600009,56.134948625000106,0.14967795800021122,11,2,35,0,56.134948625000106,,,,,,,,,,,,,,
57.63977941600024,go,stimuli/11.png,space,None,0,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,59.106774332999976,57.600638207999964,57.63977941600024,,0,3,36,0,57.63977941600024,,,,,,,,,,,,,,
59.15187366600003,nogo,stimuli/21.png,None,space,0,13,,0.48761308299981465,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,60.60130695800035,59.107646250000016,59.15187366600003,0.16628875000014887,1,3,37,9,59.15187366600003,,,,,,,,,,,,,,
60.64249120800014,nogo,stimuli/23.png,None,space,0,13,,0.4533192079998116,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,62.098990125,60.60222616600004,60.64249120800014,0.17904604200020913,2,3,38,11,60.64249120800014,,,,,,,,,,,,,,
62.13933608300022,go,stimuli/18.png,space,space,1,13,,0.45575833299972146,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,63.60075374999997,62.10006429100031,62.13933608300022,0.10407245800024612,3,3,39,7,62.13933608300022,,,,,,,,,,,,,,
63.644773916000304,go,stimuli/16.png,space,space,1,13,,0.360491083999932,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,65.10079900000028,63.60189312500006,63.644773916000304,0.15107291599997552,4,3,40,5,63.644773916000304,,,,,,,,,,,,,,
65.14563229100031,go,stimuli/17.png,space,space,1,13,,0.32925483399958466,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,66.59928120800032,65.10201329100028,65.14563229100031,0.16653825000003053,5,3,41,6,65.14563229100031,,,,,,,,,,,,,,
66.64290858300001,go,stimuli/13.png,space,space,1,13,,0.451298584000142,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,68.09425654100005,66.60041683300005,66.64290858300001,0.15177479099975244,6,3,42,2,66.64290858300001,,,,,,,,,,,,,,
68.13633370800017,go,stimuli/14.png,space,space,1,13,,0.35284041599970806,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,69.60055195800032,68.09539004099997,68.13633370800017,0.17934645900004398,7,3,43,3,68.13633370800017,,,,,,,,,,,,,,
69.64102708300015,nogo,stimuli/22.png,None,None,1,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,71.10672804100022,69.6014754580001,69.64102708300015,,8,3,44,10,69.64102708300015,,,,,,,,,,,,,,
71.14938762500014,go,stimuli/15.png,space,space,1,13,,0.40115224999999555,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,72.59434404100011,71.10773791600013,71.14938762500014,0.13512145799995778,9,3,45,4,71.14938762500014,,,,,,,,,,,,,,
72.63564862500016,go,stimuli/12.png,space,space,1,13,,0.39967029099989304,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,74.0939168330001,72.59549995800035,72.63564862500016,0.1799158339999849,10,3,46,1,72.63564862500016,,,,,,,,,,,,,,
74.13726387500037,go,stimuli/19.png,space,space,1,13,,0.48763245899999674,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,75.59414037500028,74.09481641599996,74.13726387500037,0.195060291000118,11,3,47,8,74.13726387500037,,,,,,,,,,,,,,
75.63513362499998,go,stimuli/14.png,space,space,1,13,,0.3703054580000753,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,77.10625154100035,75.59504837500026,75.63513362499998,0.19492937499990148,0,4,48,3,75.63513362499998,,,,,,,,,,,,,,
77.14919025000017,go,stimuli/12.png,space,space,1,13,,0.6726705420001053,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,78.60695658300028,77.10734258299999,77.14919025000017,0.1646356249998462,1,4,49,1,77.14919025000017,,,,,,,,,,,,,,
78.64978570800031,go,stimuli/15.png,space,space,1,13,,0.4156804999997803,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,80.1070409580002,78.6082402080001,78.64978570800031,0.1646282080000674,2,4,50,4,78.64978570800031,,,,,,,,,,,,,,
80.14991870800031,nogo,stimuli/22.png,None,space,0,13,,1.1937041249998401,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,81.60088754100025,80.1081354580001,80.14991870800031,0.24141645800000333,3,4,51,10,80.14991870800031,,,,,,,,,,,,,,
81.64156895800033,nogo,stimuli/23.png,None,None,1,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,83.1068102080003,81.60183420800013,81.64156895800033,,4,4,52,11,81.64156895800033,,,,,,,,,,,,,,
83.13376837500027,nogo,stimuli/21.png,None,None,1,13,,,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,84.59978229100034,83.1076867910001,83.13376837500027,,5,4,53,9,83.13376837500027,,,,,,,,,,,,,,
84.63930604100005,go,stimuli/11.png,space,space,1,13,,0.36632212500035166,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,86.10058033300038,84.60049875000004,84.63930604100005,0.16599320899968006,6,4,54,0,84.63930604100005,,,,,,,,,,,,,,
86.14577029100019,go,stimuli/13.png,space,space,1,13,,0.5102034999999887,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,87.60103462500001,86.10177387500016,86.14577029100019,0.08819549999998344,7,4,55,2,86.14577029100019,,,,,,,,,,,,,,
87.64121925000018,go,stimuli/18.png,space,space,1,13,,0.5138740419997703,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,89.09955600000012,87.601938625,87.64121925000018,0.18073679100007212,8,4,56,7,87.64121925000018,,,,,,,,,,,,,,
89.14284566600008,go,stimuli/17.png,space,space,1,13,,0.42303791699987414,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,90.59481000000005,89.10068383299995,89.14284566600008,0.15108837500019945,9,4,57,6,89.14284566600008,,,,,,,,,,,,,,
90.63947479100034,go,stimuli/19.png,space,space,1,13,,0.3961239589998513,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,92.099030416,90.59595837500001,90.63947479100034,0.16313629100022808,10,4,58,8,90.63947479100034,,,,,,,,,,,,,,
92.14286325000012,go,stimuli/16.png,space,space,1,13,,0.4227947500003211,,,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,93.60123583300037,92.10017641600007,92.14286325000012,0.15109258399979808,11,4,59,5,92.14286325000012,,,,,,,,,,,,,,
,,,,,,13,,,0.6193047080000724,space,,,2024.1.4,2025-06-26 08h24.13.929910 +0200,GoNoGo,2025-06-26_08h24.09.232,,,,,,,,,,93.61137283300013,94.23298841600035,93.60213737499998,93.61137283300013,None,,,,,,,,,
